fruit,longueur,largeur,r,v,b,sucre,eau,fibres
abricot#plus rouge~,7.0,5.0,249.9213802651359,129.02655845075915,44.49823330524459,2.0,87.0,1.8
abricot#,6.07899462710735,5.806090430151298,237.72665688892462,123.46035537255337,56.56044974994438,-0.2440446393871909,89.14797053422173,1.7663737621577777
abricot#,7.380586206278673,4.62475881865187,230.0,126.0,48.0,2.0,87.0,1.8
abricot#,7.0,5.0,229.14734033707506,125.62782962090442,44.27429880250548,2.0,87.0,1.8
abricot#,7.740262215766727,4.333113386332528,218.2789527339171,123.02782286997315,43.52180210810066,1.084841964772619,88.03197308228174,1.9011967742220355
abricot#fin~,6.95060695486255,4.285013631409642,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins rouge~,7.0,5.0,213.37485401843753,127.28307789153175,49.20699845132675,2.0,87.0,1.8
abricot#,6.548213119124554,5.0297268411158,234.55578890498887,138.6042300355567,52.44937662482837,-8.79818210350333,82.59197922447036,1.1142526033360807
abricot#,7.061925033019455,5.150570649107256,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins rouge~,7.0,5.0,217.46355993708133,124.19123296450427,56.38767058467514,2.0,87.0,1.8
abricot#,5.855123831999096,4.739664269674324,237.11959724575405,119.2413344166072,49.24740485006548,0.22375907041128906,74.36514491460763,2.0449150280251835
abricot#large~,7.3635570419295275,5.794275125722222,230.0,126.0,48.0,2.0,87.0,1.8
abricot#,7.0,5.0,225.3406689360385,120.7872741896774,45.713275429559566,2.0,87.0,1.8
abricot#,6.467663269701138,3.9193046929957864,229.6992676938801,138.821513268389,45.33491889660653,4.697148238780046,87.58395059196522,1.084916964093432
abricot#petit~,6.209495565552245,4.673128583141796,230.0,126.0,48.0,2.0,87.0,1.8
abricot#plus rouge~,7.0,5.0,245.77216149817195,128.11166929119776,50.53206393298831,2.0,87.0,1.8
abricot#,7.026472021270488,5.285548923547127,210.97868059275186,138.2942358462513,56.05665749339179,-5.3829422804584155,84.97779681088964,2.222284191324877
abricot#,6.9268824723660325,4.92060908186017,230.0,126.0,48.0,2.0,87.0,1.8
abricot#,7.0,5.0,231.48583596974098,129.00252930500096,51.36932068152749,2.0,87.0,1.8
abricot#,6.891466670531666,4.85479019849712,244.9123584006102,99.50657587843628,40.24637448926165,-3.0250054690819335,81.19807894924378,1.8554202199523384
abricot#,7.30776881248468,4.4930877665114215,230.0,126.0,48.0,2.0,87.0,1.8
abricot#plus rouge~,7.0,5.0,241.67158947797213,119.36712337335922,50.34182803085791,2.0,87.0,1.8
abricot#,6.906381179391589,5.452595101189307,223.44220198283165,127.28855931578494,47.60087623597191,-0.562021808029777,83.53646571872375,2.461900560146489
abricot#petit~,6.109306046654627,4.53199233206265,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins bleu~,7.0,5.0,222.55014485585198,122.40020143772674,34.31580405853644,2.0,87.0,1.8
abricot#,6.450839240180775,6.171297213563287,239.32581762394918,134.96903413058388,60.53922046417327,3.4512052856430095,93.75544086175563,1.7159029791306055
abricot#petit~,6.056457095360066,4.946944805282756,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins bleu~,7.0,5.0,233.0475128365669,125.36902312140528,30.269595808852998,2.0,87.0,1.8
abricot#,7.260148624537456,4.582423021904847,212.65868831123768,129.15479348133115,54.34453600043808,4.151367440343938,79.93755749388669,1.5410451032674897
abricot#fin~,6.845759767845954,4.309584534347772,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins bleu~,7.0,5.0,235.9632014200775,128.6896528851211,33.58149804466806,2.0,87.0,1.8
abricot#,6.887064089220253,5.105170121659222,241.75634098811082,127.37083221038543,30.49789672044364,-4.861342838881418,91.80677988634085,2.6169811761310573
abricot#long~,7.796477555644541,5.304749964632819,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins bleu~,7.0,5.0,236.48791752546805,134.83604825504094,34.41947018236458,2.0,87.0,1.8
abricot#,6.922759143944618,5.788167691463275,220.08387836338,119.78999637005892,47.03067125266907,1.8646026701158671,82.69172842061076,1.901904664767574
abricot#,7.314269527091414,4.9816166793304175,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins vert~,7.0,5.0,234.27398567968066,111.67018527204574,54.602497736634334,2.0,87.0,1.8
abricot#,6.972952769373856,5.682647113030619,236.58069208968104,138.05090352113734,28.86688603391235,4.357097454063187,91.73029517560576,1.643000244930957
abricot#petit~large~,6.41965526304978,5.795025630712322,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins rouge~moins bleu~,7.0,5.0,209.0968043788279,130.59269172194485,37.49387158929487,2.0,87.0,1.8
abricot#,7.182764041334154,4.633176783941659,231.59213110780212,115.65584560194641,32.55046422281266,5.114257331952457,89.15262901769023,2.6563931265092915
abricot#petit~,6.246689783598665,4.813791515019267,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins rouge~moins bleu~,7.0,5.0,219.90851999321782,119.7936545856486,21.407103576479052,2.0,87.0,1.8
abricot#,7.042637507862582,5.574037093663407,218.63510080469223,117.30186264732687,50.86423852504271,1.4548332679686675,80.45252088831587,1.5935763700442465
abricot#,7.0556344516838765,4.764090380918009,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins vert~,7.0,5.0,237.01618754556026,113.34191002857085,47.51891693951778,2.0,87.0,1.8
abricot#,6.315996577152898,5.1791127193460795,232.3768011199204,115.92903330966328,43.61092226164138,-5.600885289782154,86.94828282153357,2.2597324171526814
abricot#,7.065469243572445,5.376467118293908,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins rouge~,7.0,5.0,205.57524966644746,124.07573196521517,42.8504221187206,2.0,87.0,1.8
abricot#,7.553883034107844,4.993356854008883,245.52839616067183,119.3156762156652,47.81406700480767,4.205675392102604,87.4762133952566,1.437625673529896
abricot#fin~,7.087664501472398,4.114317270638396,230.0,126.0,48.0,2.0,87.0,1.8
abricot#,7.0,5.0,233.90276718372576,121.53278319215669,49.938964441550766,2.0,87.0,1.8
abricot#,7.074722746660053,5.141942186096908,227.15168548294838,133.6570933444603,49.0102225462437,7.946049866240481,90.9695324242017,2.5449154016320334
abricot#,7.20818601402397,4.6277462780808545,230.0,126.0,48.0,2.0,87.0,1.8
abricot#plus bleu~,7.0,5.0,239.9995558775167,122.09961486584758,60.34322991206254,2.0,87.0,1.8
abricot#,6.47966641768729,5.261556832545888,236.120429035272,120.26262115059058,61.743980996702135,6.686561600515629,87.76422509696852,1.4240335714586734
abricot#,6.796559055687869,4.701237421941751,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins bleu~,7.0,5.0,227.175074377086,127.438206183122,31.1758698777954,2.0,87.0,1.8
abricot#,6.481989071853229,5.154251183663165,235.22216735151613,129.60351158978193,51.0307054663436,-12.365625973399773,95.93409223569509,2.088768487018129
abricot#long~,7.6989409250017395,4.488101508845515,230.0,126.0,48.0,2.0,87.0,1.8
abricot#,7.0,5.0,233.79916184112113,117.6494372005717,54.956892420229195,2.0,87.0,1.8
abricot#,7.560744533005379,4.2718447155282036,202.38130361300503,122.74613071474919,53.47178918382539,-3.6379984117321316,91.82604367700227,1.0760883530974379
abricot#petit~large~,6.293732919704471,5.96039342193721,230.0,126.0,48.0,2.0,87.0,1.8
abricot#plus rouge~,7.0,5.0,241.89105827193353,131.52979751818583,50.72172299303648,2.0,87.0,1.8
abricot#,7.206397616890918,4.85515672474466,231.81352768448383,123.92259858578284,42.18036208731007,-1.14645426140078,82.15854015240717,2.19713854210738
abricot#large~,6.965777502586907,6.792128447966315,230.0,126.0,48.0,2.0,87.0,1.8
abricot#,7.0,5.0,231.37871793931538,116.31181221423495,45.74928147782375,2.0,87.0,1.8
abricot#,6.844864533664891,4.5740956963360695,226.48586477161422,123.67921357661112,41.107068102525425,-1.480694255892756,84.07377612128445,1.9853873330703597
abricot#long~,8.335804100767309,5.260582984894706,230.0,126.0,48.0,2.0,87.0,1.8
abricot#moins vert~moins bleu~,7.0,5.0,227.93872183593635,109.09824207874625,20.546932038064455,2.0,87.0,1.8
abricot#,7.230020923247426,5.734109254385543,213.71959005231943,118.18535773130239,46.51444809409121,7.122587387941096,89.87229963512816,1.5639714157904512
abricot#,7.281102358886387,5.216208370350785,230.0,126.0,48.0,2.0,87.0,1.8
pomme#large~,8.212207605743624,11.637893802208396,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,35.98088159243301,186.1041555950075,37.728585617204025,50.0,85.0,1.4
pomme#,10.991526839018322,6.316265872153315,7.3196846968970775,172.77546107076114,35.72394837270352,50.88198656880042,82.79705358636431,0.48944945773949655
pomme#,9.89211982867322,5.458853443305303,52.0,201.0,36.0,50.0,85.0,1.4
pomme#moins rouge~,8.0,8.0,9.124865661124709,197.34258763325047,47.51497820463441,50.0,85.0,1.4
pomme#,10.19909111538322,8.6801416567249,33.30774657642265,216.24348062937915,5.615588550566056,47.75015649693201,85.74637940572242,2.345175108130012
pomme#fin~,9.214282668073576,2.716303428430548,52.0,201.0,36.0,50.0,85.0,1.4
pomme#moins vert~plus bleu~,8.0,8.0,52.981167094459025,79.01901835834371,141.94227971495158,50.0,85.0,1.4
pomme#,8.594161325725548,5.02195441998936,16.535490804965022,249.57528567262642,37.719138085276946,51.85137619250238,83.25496523959882,1.3453100241943572
pomme#,10.534158064992965,9.146583412680634,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus bleu~,8.0,8.0,71.28184533430468,238.78217686815378,132.93133749438056,50.0,85.0,1.4
pomme#,3.691304806738592,10.483874890539953,12.723915293157596,187.35834872527275,59.876421479269986,48.05694568554622,85.25392043143424,0.9371356078911528
pomme#large~,8.902952955197946,12.603128920025332,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,76.46199865518112,215.50851101767205,51.797569594103756,50.0,85.0,1.4
pomme#,4.069850325015723,7.900714090768266,16.211407226163047,184.10758625574698,75.88265511603578,48.74782392281112,82.94953087453067,1.1952395992042733
pomme#,6.259434730700804,8.694883815164836,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,98.10335950331337,172.0020458262307,21.555466514730394,50.0,85.0,1.4
pomme#,7.811516470145699,5.270307457561112,62.19950731170741,193.51173480690716,46.146424610156075,50.448041728986546,86.33611390025021,1.0667183627363028
pomme#petit~,3.452815311190358,10.177443495925164,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,22.385401746205982,208.78237694641803,15.895731532410043,50.0,85.0,1.4
pomme#,11.247659403317076,8.077346431547124,-13.361019063293085,180.39316685880243,35.389067501880675,50.60338410096895,81.41861972030163,1.457423156591486
pomme#,9.915033991960819,7.806120925976243,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,108.12188220786652,234.35602122101858,40.51444322243877,50.0,85.0,1.4
pomme#,7.58230479783127,4.984992172522471,113.96478712856094,146.5724463535951,18.177129296328882,51.56675102273356,84.26911797098661,2.8850722641938704
pomme#long~,11.889060166564187,6.964236319940817,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,20.100553437862445,198.34179621426554,44.93635548267076,50.0,85.0,1.4
pomme#,11.187590711475067,3.937593376356573,46.027807361045774,215.3369533434305,-5.693684376775231,48.774284020200696,84.15339283331775,1.7222308008322336
pomme#,8.031220995927352,6.832712202407652,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus bleu~,8.0,8.0,85.48364776546111,184.98127369152863,85.6680689381908,50.0,85.0,1.4
pomme#,7.270221906836209,13.17778750913678,76.2874460484292,170.96668206235327,37.06715305443377,49.429460249165636,86.48431733606887,0.9015018284557907
pomme#,6.728575991877949,7.612918668714851,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,33.5070102052239,188.78137970084714,37.30586613239741,50.0,85.0,1.4
pomme#,8.659613660714264,9.079319241121611,78.39950190256815,155.24820038175312,-32.27432433975103,50.58931101736959,81.15794773677283,2.0931560459347707
pomme#,7.760814037393509,10.520356852186183,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,85.31391958915216,162.81584450103708,1.4377637486541133,50.0,85.0,1.4
pomme#,5.500463845174498,1.9427367341878803,53.384375278976634,219.34459982287595,51.325136223954,50.60982277770844,86.26685801575708,-0.06537515377110314
pomme#fin~,7.406484989268051,3.9498594177729167,52.0,201.0,36.0,50.0,85.0,1.4
pomme#moins vert~plus bleu~,8.0,8.0,38.8333597782238,137.86601022574382,90.615252413003,50.0,85.0,1.4
pomme#,8.459953253869081,9.006579155531185,4.270120179253858,207.62000979565155,24.08788227284511,52.0684101791588,85.66426093318324,1.3327802012900545
pomme#,6.82997755444098,6.016842941182103,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,82.80224192510016,201.81684590245845,4.560799754084719,50.0,85.0,1.4
pomme#,4.554521294356588,7.97870889044405,48.35978491003158,211.2025459726078,-13.809765735656015,53.11056897689678,82.92797625768368,2.00663555123531
pomme#,8.121859836846832,10.771156957596794,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,105.39527584650544,235.31067598139947,45.97077440856704,50.0,85.0,1.4
pomme#,4.611985455307012,12.451887072198344,57.67009195811984,113.74780348186641,50.01387139997131,48.78469282061604,85.08427899007575,0.2236735428195029
pomme#,9.387909698812585,7.384182685110227,52.0,201.0,36.0,50.0,85.0,1.4
pomme#moins rouge~,8.0,8.0,11.109692362851654,168.59727052369502,40.89505087561986,50.0,85.0,1.4
pomme#,11.379638210622755,2.4794694176409253,79.89734932011822,266.5016656809866,-24.10996124068501,49.61382866738113,83.11030846809273,2.141202643581895
pomme#petit~,4.1852005700964705,8.141341162272543,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,47.29209569754164,212.8599359953333,27.851632099627754,50.0,85.0,1.4
pomme#,8.818968090890166,5.712485268699032,15.410710592876917,206.35002958092505,0.9175983327148671,52.05314234977815,86.45056046884216,2.177608978474363
pomme#long~fin~,11.707724152036093,4.195945993811347,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus bleu~,8.0,8.0,50.63605244416557,211.51187714844013,107.90601689451601,50.0,85.0,1.4
pomme#,11.412964982365285,7.956365202601197,-2.7733710143343373,180.01421574309242,22.492380687039724,51.154474423984446,90.36903620422996,2.4745949200274717
pomme#,9.8635423317357,9.369403072190098,52.0,201.0,36.0,50.0,85.0,1.4
pomme#moins vert~,8.0,8.0,79.93629184358139,140.55514143158985,26.88322095525999,50.0,85.0,1.4
pomme#,11.067962745764024,-2.0405728427366956,-40.611386219020176,123.19469711054136,-22.98501719433709,50.25368482299595,88.33552072586411,3.6490508441531357
pomme#fin~,8.353867845001686,3.8794629979437794,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,38.12165586016257,176.89978851175889,19.11230973223559,50.0,85.0,1.4
pomme#,7.508947636523615,7.999820276118691,31.175301632319414,220.57690524006205,-36.230760867936496,49.567728115408045,83.16233814340526,1.2953462711475396
pomme#,10.7123699988095,6.999367202600041,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,26.419345563868102,202.91394252886425,40.387474376402814,50.0,85.0,1.4
pomme#,6.925777873927186,10.264624638709556,18.344449242074397,216.88998107145352,47.008813429612495,50.360524201201734,84.52817552238453,-0.20545929098449545
pomme#large~,9.1510917762278,11.072718181174345,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,104.98873362280003,201.25610023471233,64.31654442623778,50.0,85.0,1.4
pomme#,4.515273617820051,12.466444796728968,48.09680661794797,183.3968979264377,13.18838298497289,49.73074631974344,90.94234295739346,0.49671597455066474
pomme#long~large~,14.639607812356616,11.027693628129443,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,143.1695060728122,204.72568641538956,27.0589167538073,50.0,85.0,1.4
pomme#,8.016335691542654,8.654970536274018,78.03011919621615,220.13328986543368,-9.972866744638026,50.96477067738945,88.46664605668192,1.9545837623063722
pomme#,6.539942709648271,7.46089208934487,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,103.88082751500372,206.91464049083459,43.87540893317944,50.0,85.0,1.4
pomme#,11.994415734218718,7.137152272935849,73.06664864729626,200.52072080822384,-4.809221269875593,50.56794304599764,90.40499150022427,2.1606740111831586
pomme#,7.425812546759808,8.170260468993122,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,13.785431519228126,188.44229110047826,18.917428811358683,50.0,85.0,1.4
pomme#,9.03936530272679,9.197423554200256,63.32562282242715,168.52607239105726,-28.728396735699334,48.4867220771682,86.30376330566621,0.6969685591572087
pomme#,8.50983970639086,10.784202423195092,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~,8.0,8.0,97.71347943835396,180.07795060710362,13.613429598161481,50.0,85.0,1.4
pomme#,9.855904260774917,11.362736680137338,79.86615599859861,174.26929944896844,101.74925051271438,51.42054383250614,87.35241018509312,0.5300326848348219
pomme#,10.07002712134121,7.0803831194846065,52.0,201.0,36.0,50.0,85.0,1.4
pomme#plus rouge~plus bleu~,8.0,8.0,100.2936236429057,230.92920103426675,94.06186029937109,50.0,85.0,1.4
pomme#,8.89910434846421,7.897404458035971,34.49672942898777,173.01069689419833,71.84601431968724,45.50288219969077,84.30415737804547,1.302454697501469
pomme#petit~large~,4.423477391269464,11.881367889527342,52.0,201.0,36.0,50.0,85.0,1.4
pomme#moins vert~,8.0,8.0,83.37850396518175,98.12822592834266,28.3235447507231,50.0,85.0,1.4
pomme#,11.62093241102335,13.072173378486019,60.11254371307462,229.74756800827515,94.89049003779729,46.64501773201084,86.69747028955929,0.8438540680219948
pomme#,8.143010300753208,5.219943171075902,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,77.82359296900339,234.7417065531748,40.67625262887449,50.0,85.0,1.4
pomme#,5.309911619975253,11.424590318808814,85.74120813112964,243.98682921082613,12.62943811086173,49.26726376885925,87.17628748098967,0.22771326251697377
pomme#long~large~,12.58801816888597,12.146402936077429,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,65.205299323942,194.4701592631155,21.414730073516637,50.0,85.0,1.4
pomme#,4.721854915304445,10.617834812708896,63.286358940012775,200.1343424305827,96.05270683141762,51.03609014332235,86.19816646481591,-0.33604081666091656
pomme#,8.024149787942324,5.313672569954449,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,74.3119515447796,172.3150145209205,26.138246460643717,50.0,85.0,1.4
pomme#,13.042974409873729,3.4251868877852374,114.16492154869265,176.61422501197484,43.51086110560617,49.74299423138262,81.07770359794887,2.2578243950215735
pomme#large~,5.039503612792375,11.140683993827398,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,88.33803670667992,213.35176645810915,54.09448870705785,50.0,85.0,1.4
pomme#,11.969588187295138,9.261874670023234,77.35322411133434,241.90475062203853,30.678847681161926,47.50579102892385,87.9339311230365,-0.6520124723228302
pomme#,7.752705718022999,5.965291030759646,52.0,201.0,36.0,50.0,85.0,1.4
pomme#,8.0,8.0,47.25109889811898,201.43912546880236,18.295322163665197,50.0,85.0,1.4
pomme#,9.235694122313847,12.817440758255483,36.01569776781446,220.81407048772925,19.767584162748935,50.2839333164829,85.84445238908727,1.0897314725957714
pomme#,6.849524371567684,10.392118930931538,52.0,201.0,36.0,50.0,85.0,1.4
carotte#,16.126799274016168,1.587260068625758,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,238.04304281947464,100.54586484986541,36.07300453223737,4.0,90.0,2.7
carotte#,8.284160857344748,-3.2082359905144653,219.0199222635051,97.3375211514783,10.3801062488049,2.340169274058293,91.22853350005086,2.4971557140866225
carotte#long~,23.22500348164361,2.9861059571578417,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins rouge~moins vert~,15.0,3.0,226.91846635364516,83.85214860991377,25.22193588113189,4.0,90.0,2.7
carotte#,18.32230622614263,2.5059712157893435,251.8731018796912,108.71368197611366,31.795668956194383,3.210666747195657,87.13337151089333,1.5829652468683497
carotte#,21.373780696089682,3.0146463978434737,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,243.92361720771717,110.70574161867714,27.441223295111726,4.0,90.0,2.7
carotte#,18.564724758498038,0.05711920351436062,243.55462957040754,105.10667004374186,36.156624426118626,3.5837658082831587,92.38889023207376,2.5962987435168725
carotte#petit~,7.854745500356746,1.6386690288722576,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins bleu~,15.0,3.0,250.4038912368012,104.94325042032222,10.217553460003785,4.0,90.0,2.7
carotte#,14.561079494846297,9.822874914354324,244.34802757044528,105.07957015038686,4.314720928071978,2.6385261206536823,91.79604436706043,2.9599547101953636
carotte#petit~,5.606288854833746,4.3283893901361825,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,250.6949576077314,109.73942591448973,31.890900648790126,4.0,90.0,2.7
carotte#,0.173877442003036,12.013726879437934,261.05108817459285,103.55263652238557,24.9802870377011,3.16534514603294,89.98821402206639,3.4070006317611767
carotte#,11.47845743597126,3.219131596727542,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins vert~moins bleu~,15.0,3.0,249.7215931314948,90.54312958918567,13.644280325481805,4.0,90.0,2.7
carotte#,10.990276970506464,18.37743540360374,244.5395779463872,108.72382364208228,32.71611977042324,2.869220289212786,88.79269412773901,2.5285663887824543
carotte#,8.676146944313192,3.30809670772317,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins vert~,15.0,3.0,240.71013124104422,88.64946007947832,25.382093007603647,4.0,90.0,2.7
carotte#,17.272068464458613,-2.0569117871391907,243.39435200610885,100.40293765706345,31.15491121896259,2.0705000405643053,89.29603208275049,2.8868522300406334
carotte#,16.288301007280257,3.1335586681074403,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus vert~,15.0,3.0,246.71376376616038,112.17874327718097,26.911350833764832,4.0,90.0,2.7
carotte#,19.910916859198164,-1.0468340796486864,248.0695547369916,99.74133057187409,27.684512703348414,4.590278179472088,88.1580204743228,2.7960323397534843
carotte#,13.637196059581129,3.3259021035522363,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,247.68939316343568,109.53567893335571,27.23099836953322,4.0,90.0,2.7
carotte#,15.194923873298313,-12.666100374512693,233.41376855486544,103.24681124206874,35.71385845541308,4.00432850448262,86.66185337259145,2.4446244263693933
carotte#long~,23.32830120716511,3.9063654735269306,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,242.19353496508313,104.6074947758488,25.136646691731507,4.0,90.0,2.7
carotte#,20.191205318450557,5.73464735902057,240.32796083919402,96.14405822038526,47.894779279666835,3.7098549231014872,91.83666748691772,2.6821976901592466
carotte#,18.07173679307481,2.8295634940721746,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,247.6662864278947,100.10441660135773,22.467363164041487,4.0,90.0,2.7
carotte#,21.124032656488556,-5.038793691292307,239.32601565441874,85.38127041323284,20.24657266655825,4.872727218334443,91.3977748978606,3.053906792703347
carotte#large~,19.807231028284416,4.991108476134255,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,247.78574595102918,92.28450178122824,30.73120763663427,4.0,90.0,2.7
carotte#,14.542658800128375,0.2552336728394793,252.74954591484808,92.7553707249194,21.923230096654855,5.126816348684789,88.5664220299942,2.9620270129453017
carotte#,20.262617665996604,2.663564785029997,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~plus vert~,15.0,3.0,254.12188199037732,113.42760075275376,27.51754430741389,4.0,90.0,2.7
carotte#,31.014533098618084,-7.433368999985193,243.38729354511332,102.84352230323212,40.16018890071125,5.433316867181778,91.1404851468708,2.3584916528657094
carotte#,12.075962267560106,3.694511098686801,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~,15.0,3.0,254.69795404344714,105.93258051794808,27.25444455463142,4.0,90.0,2.7
carotte#,23.458184172171855,5.642181234973135,248.35169620465425,92.87043581678229,42.092172526860594,3.503566771102871,88.36057791248578,1.663342530467475
carotte#,13.128313681390209,2.120216160428977,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,237.94217058285503,101.20609635048497,24.120407712359384,4.0,90.0,2.7
carotte#,2.8379332718264845,17.4036152050559,252.79286882433777,114.51438276058171,33.88440517036817,4.6840938557919065,88.3815064830376,2.609381191753849
carotte#,15.964187195012578,2.746542305615967,244.0,102.0,27.0,4.0,90.0,2.7
